 success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r
1,0.15,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.84,0.0,0.0,0.57
1,0.19,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,1.76,0.0,0.0,0.53
1,0.18,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1.64,0.0,0.0,0.48
1,0.17,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,1.58,0.0,0.0,0.48
1,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.18,1.62,0.0,0.0,0.43
1,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.25,1.68,0.0,0.0,0.33
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.22,1.79,0.0,0.0,0.28
1,0.19,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,1.8,0.0,0.0,0.29
1,0.45,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,1.75,0.0,0.03,0.26
1,0.71,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1.71,0.0,0.09,0.18
1,0.57,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.09,0.18
1,0.32,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.05,0.22
1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1.64,0.0,0.0,0.34
1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,1.72,0.0,0.0,0.42
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,1.69,0.0,0.0,0.52
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.09,1.86,0.0,0.0,0.57
1,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,1.89,0.0,0.0,0.64
1,0.27,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,1.97,0.0,0.0,0.87
1,0.37,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,1.04
1,0.33,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.92,0.0,0.0,1.11
1,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.86,0.0,0.0,1.07
1,0.26,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1.74,0.0,0.0,1.07
1,0.39,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1.73,0.0,0.0,1.12
1,0.43,0.39,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.86,0.0,0.0,1.12
1,0.41,0.31,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.27,2.03,0.0,0.0,1.12
1,0.32,0.15,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.51,2.23,0.0,0.0,1.07
1,0.34,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.32,0.0,0.0,0.98
1,0.82,0.32,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.91,2.33,0.0,0.0,0.88
1,1.18,0.43,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.96,2.08,0.0,0.0,0.9
1,1.44,0.43,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1.75,0.0,0.0,1.09
1,1.14,0.11,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.89,1.3,0.08,0.0,1.43
1,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.83,1.13,0.22,0.0,1.79
1,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.79,1.02,0.31,0.0,2.18
1,0.74,0.04,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.74,1.11,0.45,0.0,2.56
1,0.8,0.04,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.78,1.23,0.43,0.0,2.89
1,0.85,0.16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.65,1.37,0.38,0.0,3.04
1,0.93,0.19,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.65,1.41,0.21,0.0,2.99
1,1.08,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,1.42,0.3,0.0,2.89
1,1.2,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,1.34,0.45,0.0,2.85
1,1.25,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,1.38,0.58,0.0,2.93
1,1.02,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,1.35,0.49,0.0,3.04
1,0.66,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.94,1.53,0.5,0.0,3.25
1,0.41,0.07,0.16,0.0,0.0,0.0,0.0,0.0,0.08,1.17,1.71,0.37,0.0,3.28
1,0.21,0.05,0.16,0.04,0.0,0.0,0.0,0.0,0.09,1.15,1.73,0.25,0.0,3.16
1,0.12,0.05,0.26,0.04,0.0,0.0,0.0,0.05,0.3,1.19,1.73,0.05,0.1,2.86
1,0.0,0.0,0.16,0.07,0.0,0.0,0.0,0.08,0.37,1.05,1.65,0.0,0.41,2.63
1,0.0,0.0,0.16,0.11,0.0,0.0,0.0,0.19,0.45,0.83,1.71,0.0,0.75,2.48
1,0.15,0.0,0.06,0.11,0.0,0.0,0.0,0.14,0.25,0.48,1.76,0.0,0.99,2.58
1,0.17,0.0,0.0,0.07,0.09,0.05,0.0,0.11,0.21,0.25,1.91,0.0,0.8,2.71
1,0.17,0.0,0.07,0.0,0.12,0.12,0.0,0.0,0.21,0.08,2.29,0.0,0.45,2.91
1,0.14,0.0,0.21,0.0,0.15,0.21,0.03,0.04,0.52,0.01,2.55,0.0,0.13,2.94
1,0.4,0.2,0.45,0.0,0.12,0.21,0.15,0.09,0.55,0.02,2.53,0.0,0.27,2.78
1,0.4,0.2,0.38,0.05,0.09,0.14,0.15,0.09,0.48,0.02,2.14,0.0,0.52,2.11
1,0.56,0.24,0.24,0.05,0.05,0.1,0.12,0.05,0.36,0.02,1.77,0.0,0.5,1.21
1,0.47,0.2,0.0,0.09,0.0,0.21,0.0,0.0,0.48,0.0,1.23,0.0,0.25,0.43
1,0.79,0.22,0.0,0.04,0.0,0.33,0.0,0.0,0.58,0.06,0.85,0.0,0.06,0.1
1,0.59,0.19,0.0,0.04,0.0,0.45,0.0,0.0,0.52,0.12,0.58,0.0,0.06,0.05
1,0.62,0.17,0.0,0.0,0.0,0.39,0.0,0.0,0.47,0.45,0.59,0.0,0.06,0.25
1,0.73,0.39,0.0,0.0,0.0,0.35,0.0,0.0,0.49,0.75,0.59,0.0,0.0,0.31
1,1.21,0.71,0.0,0.0,0.0,0.28,0.0,0.0,0.47,1.0,0.54,0.0,0.14,0.31
1,1.19,0.59,0.0,0.0,0.0,0.24,0.14,0.0,0.35,0.92,0.54,0.0,0.23,0.19
1,0.9,0.34,0.0,0.0,0.0,0.31,0.14,0.0,0.39,0.86,0.57,0.0,0.23,0.28
1,0.72,0.12,0.0,0.0,0.0,0.34,0.14,0.0,0.31,0.9,0.58,0.0,0.17,0.33
1,0.91,0.14,0.0,0.0,0.0,0.46,0.0,0.0,0.4,1.02,0.58,0.0,0.22,0.45
1,0.77,0.14,0.0,0.0,0.0,0.33,0.0,0.0,0.45,0.75,0.5,0.0,0.43,0.37
1,0.38,0.05,0.03,0.0,0.0,0.2,0.0,0.0,0.56,0.39,0.44,0.0,0.7,0.26
1,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.55,0.03,0.43,0.0,0.85,0.07
1,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.56,0.0,0.45,0.0,0.81,0.04
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.57,0.0,0.39,0.0,0.62,0.09
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.63,0.0,0.36,0.0,0.62,0.21
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.6,0.08,0.34,0.0,0.66,0.18
1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.07,0.64,0.19,0.44,0.0,0.73,0.16
1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.58,0.19,0.43,0.02,0.78,0.07
1,0.0,0.06,0.0,0.0,0.0,0.02,0.0,0.0,0.58,0.11,0.49,0.08,0.79,0.07
1,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.57,0.0,0.49,0.08,0.77,0.07
1,0.0,0.27,0.0,0.0,0.0,0.12,0.0,0.0,0.53,0.0,0.47,0.06,0.69,0.04
1,0.07,0.23,0.0,0.0,0.0,0.14,0.0,0.0,0.3,0.0,0.28,0.0,0.57,0.18
1,0.07,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.06,0.13,0.0,0.4,0.26
1,0.06,0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.18,0.12,0.06,0.03,0.14,0.39
1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.32,0.2,0.08,0.03,0.07,0.41
1,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.01,0.38,0.23,0.05,0.03,0.11,0.38
1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.28,0.26,0.08,0.0,0.3,0.41
1,0.0,0.0,0.03,0.0,0.0,0.16,0.0,0.0,0.18,0.18,0.05,0.01,0.42,0.43
1,0.0,0.0,0.1,0.0,0.0,0.14,0.0,0.0,0.16,0.15,0.12,0.0,0.49,0.51
1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.19,0.08,0.07,0.0,0.45,0.5
1,0.01,0.0,0.07,0.0,0.0,0.22,0.0,0.0,0.22,0.08,0.07,0.0,0.45,0.49
1,0.01,0.0,0.02,0.0,0.0,0.26,0.0,0.0,0.22,0.01,0.01,0.0,0.46,0.46
1,0.03,0.0,0.02,0.0,0.0,0.25,0.0,0.0,0.19,0.01,0.02,0.0,0.47,0.48
1,0.3,0.0,0.02,0.0,0.0,0.15,0.0,0.0,0.21,0.01,0.08,0.05,0.59,0.55
1,0.58,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.21,0.01,0.1,0.07,0.8,0.61
1,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.2,0.07,0.93,0.57
1,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.27,0.03,0.86,0.51
1,0.81,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.44,0.0,0.3,0.0,0.79,0.38
1,0.71,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.41,0.0,0.3,0.0,0.81,0.36
1,0.67,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.33,0.0,0.24,0.0,0.9,0.28
1,0.73,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.33,0.0,0.3,0.0,0.86,0.31
1,0.82,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.0,0.78,0.29
1,0.86,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.35,0.0,0.33,0.0,0.75,0.3
1,0.8,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.41,0.0,0.29,0.0,0.8,0.25
1,0.78,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.44,0.0,0.26,0.0,0.86,0.28
1,0.57,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.32,0.0,0.18,0.0,0.75,0.23
1,0.53,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.22,0.0,0.09,0.0,0.57,0.17
1,0.44,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.01,0.0,0.38,0.1
1,0.53,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.34,0.08
1,0.52,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.31,0.08
1,0.45,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.26,0.02
1,0.38,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.22,0.02
1,0.31,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.07,0.03,0.0,0.21,0.05
1,0.28,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.07,0.03,0.0,0.25,0.1
1,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.07,0.03,0.0,0.25,0.08
1,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.33,0.06
1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.02,0.0,0.46,0.03
1,0.57,0.06,0.03,0.13,0.0,0.03,0.0,0.0,0.01,0.0,0.12,0.0,0.7,0.23
1,0.55,0.06,0.03,0.13,0.0,0.09,0.0,0.0,0.01,0.0,0.18,0.0,0.8,0.45
1,0.44,0.06,0.03,0.13,0.0,0.14,0.0,0.0,0.0,0.0,0.3,0.0,0.79,0.7
1,0.36,0.05,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.34,0.0,0.68,0.81
1,0.45,0.11,0.05,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.42,0.0,0.66,0.84
1,0.49,0.11,0.08,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.39,0.0,0.67,0.87
1,0.49,0.06,0.07,0.0,0.0,0.14,0.0,0.0,0.02,0.0,0.38,0.0,0.68,0.81
1,0.36,0.01,0.09,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.41,0.0,0.66,0.78
1,0.33,0.12,0.06,0.0,0.0,0.09,0.0,0.0,0.18,0.0,0.47,0.0,0.71,0.64
1,0.29,0.12,0.06,0.0,0.0,0.14,0.0,0.0,0.23,0.0,0.49,0.0,0.67,0.51
1,0.35,0.1,0.02,0.0,0.0,0.16,0.0,0.0,0.25,0.0,0.48,0.0,0.58,0.39
1,0.34,0.0,0.02,0.0,0.0,0.25,0.0,0.0,0.18,0.0,0.46,0.0,0.46,0.3
1,0.38,0.05,0.03,0.03,0.0,0.19,0.0,0.0,0.11,0.01,0.4,0.01,0.37,0.18
1,0.28,0.17,0.01,0.08,0.0,0.12,0.0,0.0,0.01,0.01,0.3,0.01,0.37,0.08
1,0.22,0.31,0.01,0.13,0.0,0.0,0.0,0.0,0.0,0.03,0.21,0.01,0.38,0.0
1,0.13,0.31,0.0,0.1,0.0,0.03,0.0,0.0,0.0,0.07,0.22,0.0,0.36,0.0
1,0.12,0.18,0.0,0.05,0.0,0.03,0.0,0.0,0.0,0.09,0.22,0.0,0.29,0.0
1,0.1,0.09,0.0,0.02,0.0,0.03,0.0,0.0,0.0,0.17,0.29,0.0,0.2,0.0
1,0.16,0.22,0.0,0.02,0.0,0.04,0.0,0.0,0.0,0.17,0.3,0.0,0.27,0.0
1,0.19,0.29,0.0,0.02,0.0,0.11,0.0,0.0,0.0,0.17,0.3,0.0,0.28,0.0
1,0.26,0.48,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.07,0.26,0.0,0.34,0.0
1,0.25,0.5,0.0,0.0,0.0,0.18,0.0,0.0,0.01,0.03,0.38,0.02,0.28,0.02
1,0.29,0.72,0.0,0.01,0.0,0.17,0.0,0.0,0.02,0.01,0.41,0.02,0.34,0.02
1,0.26,0.62,0.0,0.01,0.0,0.09,0.0,0.0,0.03,0.0,0.41,0.02,0.31,0.02
1,0.19,0.6,0.0,0.01,0.0,0.07,0.0,0.0,0.02,0.0,0.23,0.2,0.38,0.02
1,0.12,0.37,0.0,0.0,0.0,0.06,0.0,0.0,0.01,0.02,0.28,0.34,0.33,0.02
1,0.06,0.24,0.0,0.0,0.0,0.15,0.0,0.0,0.01,0.02,0.32,0.46,0.32,0.03
1,0.07,0.07,0.0,0.0,0.0,0.24,0.0,0.0,0.07,0.02,0.44,0.35,0.29,0.01
1,0.03,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.1,0.0,0.39,0.34,0.28,0.03
1,0.03,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.25,0.04,0.36,0.26,0.27,0.07
1,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.4,0.07,0.3,0.23,0.32,0.08
1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.59,0.07,0.34,0.24,0.42,0.06
1,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.59,0.03,0.32,0.34,0.4,0.01
1,0.01,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.56,0.0,0.36,0.46,0.3,0.01
1,0.04,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.47,0.0,0.33,0.43,0.24,0.07
1,0.04,0.02,0.0,0.0,0.0,0.15,0.0,0.0,0.43,0.0,0.32,0.34,0.31,0.09
1,0.03,0.02,0.0,0.0,0.0,0.12,0.0,0.0,0.26,0.0,0.2,0.3,0.36,0.08
1,0.0,0.02,0.0,0.0,0.0,0.07,0.0,0.0,0.11,0.0,0.1,0.19,0.45,0.04
1,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.19,0.47,0.02
1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.13,0.46,0.16
1,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.17,0.36,0.24
1,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.18,0.35,0.31
1,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.16,0.38,0.23
1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.02,0.12,0.37,0.21
1,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.02,0.06,0.36,0.27
1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.01,0.02,0.0,0.29,0.34
1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.01,0.01,0.0,0.26,0.34
1,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.01,0.01,0.0,0.24,0.31
1,0.1,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.06,0.12,0.32,0.27
1,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.1,0.15,0.39,0.29
1,0.23,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.03,0.18,0.21,0.49,0.27
1,0.13,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.08,0.21,0.14,0.52,0.3
1,0.07,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.07,0.19,0.16,0.58,0.33
1,0.08,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.13,0.16,0.12,0.51,0.36
1,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.09,0.1,0.08,0.46,0.35
1,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.07,0.11,0.04,0.39,0.36
1,0.03,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.01,0.1,0.01,0.4,0.38
1,0.08,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.05,0.11,0.0,0.41,0.39
1,0.1,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.05,0.07,0.0,0.39,0.42
1,0.07,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.02,0.05,0.03,0.0,0.37,0.39
1,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.01,0.0,0.0,0.31,0.26
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.1,0.06,0.27,0.09
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.11,0.24,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.11,0.37,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.05,0.49,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.55,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.39,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.39,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.02,0.34,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.01,0.31,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.07
1,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.14,0.18,0.07
1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.14,0.13,0.07
1,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.14,0.0,0.02
1,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.05
1,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.09
1,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.13
1,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11
1,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.07
1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.01,0.0,0.16,0.0,0.0,0.04
1,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.18,0.0,0.0,0.03
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.22,0.0,0.0,0.03
1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0
1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.09,0.08,0.11
1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.08,0.18
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.14,0.11,0.24
1,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.08,0.24
1,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.09,0.08,0.17
1,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.06,0.06,0.13
1,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.03,0.08
1,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.01,0.02,0.08
1,0.0,0.0,0.0,0.13,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,0.01,0.11
1,0.0,0.0,0.0,0.09,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.09
1,0.0,0.0,0.0,0.05,0.0,0.04,0.0,0.0,0.03,0.0,0.0,0.01,0.01,0.16
