 success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r
1,0.21,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.59,0.61,1.39,0.49
1,0.33,0.38,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.66,0.35,1.19,0.17
1,0.33,0.38,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.67,0.13,0.98,0.02
1,0.12,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.94,0.06,0.83,0.02
1,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.63,1.24,0.05,0.64,0.16
1,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.53,1.47,0.04,0.71,0.39
1,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.42,1.36,0.16,0.99,0.66
1,0.0,0.01,0.25,0.0,0.0,0.0,0.0,0.0,0.07,0.2,1.28,0.16,1.13,0.81
1,0.0,0.01,0.44,0.1,0.0,0.0,0.0,0.0,0.17,0.06,1.32,0.12,1.04,0.97
1,0.05,0.01,0.56,0.12,0.0,0.0,0.0,0.0,0.25,0.17,1.67,0.04,0.74,1.45
1,0.32,0.18,0.5,0.12,0.0,0.0,0.0,0.0,0.26,0.28,1.76,0.13,0.81,1.79
1,0.77,0.62,0.34,0.02,0.0,0.0,0.0,0.0,0.33,0.3,1.84,0.13,0.96,1.79
1,1.14,0.83,0.19,0.0,0.0,0.0,0.0,0.0,0.4,0.14,1.82,0.09,0.87,1.32
1,1.07,0.71,0.18,0.0,0.0,0.0,0.0,0.0,0.48,0.02,1.81,0.0,0.56,0.91
1,0.76,0.4,0.11,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1.82,0.0,0.22,0.67
1,0.52,0.35,0.19,0.0,0.0,0.0,0.0,0.0,0.31,0.03,1.9,0.0,0.28,0.78
1,0.33,0.29,0.08,0.0,0.0,0.0,0.0,0.0,0.18,0.15,1.96,0.0,0.46,0.94
1,0.19,0.17,0.08,0.0,0.0,0.0,0.0,0.0,0.15,0.29,1.89,0.0,0.66,1.19
1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.29,0.31,1.76,0.0,0.79,1.38
1,0.02,0.15,0.0,0.0,0.0,0.02,0.01,0.0,0.28,0.3,1.74,0.0,0.79,1.4
1,0.15,0.31,0.0,0.0,0.0,0.02,0.01,0.0,0.44,0.38,1.92,0.05,0.97,1.45
1,0.34,0.43,0.0,0.0,0.0,0.02,0.0,0.0,0.52,0.4,1.96,0.05,0.86,1.33
1,0.33,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.42,1.9,0.05,0.92,1.4
1,0.2,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.24,1.64,0.08,0.73,1.39
1,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.4,0.24,1.45,0.13,0.61,1.33
1,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.44,0.18,1.26,0.13,0.44,1.23
1,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.55,0.14,1.23,0.05,0.24,1.17
1,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.37,0.1,1.18,0.01,0.15,1.33
1,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.18,0.26,1.15,0.21,0.07,1.53
1,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.58,1.0,0.57,0.03,1.72
1,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.81,0.92,0.02,1.77
1,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.53,1.1,0.0,1.73
1,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.42,1.15,0.0,1.81
1,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.26,1.33,0.0,1.7
1,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.25,1.65,0.0,1.6
1,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.11,1.96,0.0,1.54
1,0.0,0.07,0.54,0.0,0.0,0.12,0.0,0.0,0.08,0.99,0.52,1.42,0.0,1.32
1,0.0,0.23,0.31,0.0,0.0,0.24,0.0,0.0,0.16,0.39,0.87,0.72,0.0,1.03
1,0.0,0.32,0.0,0.0,0.0,0.36,0.0,0.0,0.31,0.0,0.98,0.0,0.02,0.46
1,0.27,0.56,0.0,0.0,0.0,0.34,0.0,0.0,0.29,0.0,0.91,0.0,0.02,0.2
1,0.3,0.4,0.0,0.07,0.0,0.22,0.0,0.0,0.44,0.03,0.79,0.28,0.2,0.08
1,0.3,0.31,0.0,0.07,0.0,0.1,0.0,0.0,0.51,0.13,0.87,0.28,0.37,0.07
1,0.04,0.0,0.0,0.07,0.0,0.11,0.01,0.03,0.68,0.23,0.7,0.42,0.44,0.07
1,0.08,0.0,0.0,0.0,0.06,0.11,0.08,0.16,0.84,0.46,0.82,0.14,0.47,0.25
1,0.42,0.0,0.1,0.0,0.06,0.14,0.08,0.19,0.85,0.47,0.95,0.14,0.54,0.62
1,0.57,0.0,0.1,0.0,0.06,0.07,0.06,0.18,0.89,0.51,1.15,0.0,0.73,0.92
1,0.56,0.0,0.1,0.0,0.0,0.07,0.0,0.06,0.75,0.47,0.96,0.0,0.84,0.78
1,0.27,0.0,0.02,0.0,0.0,0.05,0.02,0.03,0.78,0.55,0.98,0.0,0.9,0.5
1,0.11,0.0,0.02,0.0,0.0,0.1,0.02,0.02,0.73,0.43,0.85,0.0,0.9,0.33
1,0.08,0.0,0.29,0.0,0.0,0.1,0.03,0.0,0.84,0.39,1.02,0.1,0.8,0.23
1,0.14,0.14,0.44,0.0,0.0,0.1,0.01,0.0,0.79,0.36,1.08,0.26,0.66,0.26
1,0.4,0.27,0.58,0.03,0.0,0.01,0.01,0.02,0.68,0.45,1.16,0.6,0.61,0.13
1,0.57,0.27,0.61,0.09,0.0,0.01,0.0,0.02,0.41,0.29,0.89,0.67,0.39,0.12
1,0.71,0.31,0.68,0.09,0.0,0.01,0.0,0.02,0.31,0.13,0.62,0.65,0.28,0.02
1,0.71,0.36,0.67,0.05,0.0,0.02,0.0,0.0,0.36,0.0,0.41,0.47,0.11,0.05
1,0.77,0.56,0.53,0.0,0.0,0.01,0.0,0.0,0.4,0.0,0.48,0.3,0.16,0.05
1,0.77,0.52,0.32,0.0,0.0,0.01,0.0,0.01,0.48,0.0,0.58,0.16,0.19,0.03
1,0.74,0.59,0.26,0.0,0.0,0.0,0.0,0.01,0.41,0.04,0.66,0.0,0.26,0.0
1,0.76,0.67,0.26,0.0,0.0,0.0,0.0,0.01,0.34,0.04,0.71,0.0,0.3,0.0
1,0.66,0.71,0.4,0.0,0.0,0.07,0.0,0.0,0.39,0.04,0.57,0.01,0.26,0.0
1,0.51,0.67,0.45,0.0,0.0,0.08,0.0,0.0,0.55,0.05,0.53,0.01,0.21,0.0
1,0.36,0.52,0.42,0.0,0.0,0.08,0.0,0.0,0.84,0.18,0.47,0.01,0.25,0.0
1,0.37,0.44,0.48,0.0,0.0,0.01,0.0,0.0,0.87,0.26,0.5,0.07,0.32,0.0
1,0.46,0.38,0.46,0.0,0.0,0.0,0.0,0.0,0.81,0.33,0.47,0.07,0.4,0.0
1,0.55,0.51,0.33,0.0,0.0,0.0,0.0,0.03,0.56,0.33,0.45,0.15,0.31,0.0
1,0.55,0.55,0.14,0.0,0.0,0.06,0.0,0.05,0.36,0.44,0.47,0.11,0.2,0.0
1,0.59,0.63,0.08,0.0,0.0,0.09,0.0,0.08,0.24,0.55,0.51,0.11,0.03,0.0
1,0.52,0.51,0.1,0.0,0.0,0.15,0.0,0.08,0.17,0.6,0.59,0.03,0.0,0.0
1,0.58,0.58,0.14,0.0,0.0,0.09,0.0,0.12,0.16,0.55,0.68,0.0,0.02,0.0
1,0.57,0.6,0.11,0.0,0.0,0.06,0.0,0.13,0.09,0.46,0.67,0.0,0.06,0.0
1,0.55,0.68,0.13,0.0,0.0,0.03,0.0,0.12,0.04,0.43,0.66,0.0,0.14,0.0
1,0.49,0.7,0.17,0.0,0.0,0.05,0.0,0.09,0.0,0.34,0.56,0.0,0.21,0.0
1,0.57,0.75,0.37,0.0,0.0,0.14,0.0,0.11,0.05,0.25,0.45,0.0,0.28,0.0
1,0.56,0.62,0.57,0.0,0.0,0.25,0.0,0.13,0.05,0.17,0.36,0.0,0.25,0.0
1,0.61,0.5,0.55,0.0,0.0,0.34,0.0,0.1,0.05,0.18,0.32,0.0,0.27,0.0
1,0.54,0.29,0.47,0.07,0.0,0.38,0.0,0.04,0.08,0.27,0.38,0.0,0.27,0.0
1,0.43,0.21,0.49,0.07,0.0,0.23,0.0,0.15,0.24,0.2,0.38,0.0,0.27,0.0
1,0.28,0.09,0.64,0.07,0.0,0.13,0.0,0.31,0.35,0.23,0.32,0.0,0.28,0.0
1,0.16,0.0,0.71,0.0,0.0,0.0,0.0,0.42,0.38,0.26,0.26,0.0,0.31,0.01
1,0.13,0.0,0.68,0.0,0.0,0.03,0.0,0.39,0.31,0.32,0.14,0.0,0.35,0.01
1,0.19,0.0,0.69,0.0,0.0,0.09,0.0,0.39,0.34,0.23,0.11,0.0,0.38,0.01
1,0.12,0.0,0.68,0.0,0.0,0.11,0.0,0.39,0.29,0.16,0.09,0.0,0.37,0.0
1,0.13,0.0,0.67,0.0,0.0,0.15,0.0,0.36,0.2,0.17,0.17,0.0,0.34,0.0
1,0.04,0.13,0.58,0.0,0.0,0.09,0.0,0.32,0.14,0.37,0.29,0.0,0.38,0.0
1,0.07,0.26,0.48,0.0,0.0,0.07,0.0,0.29,0.21,0.36,0.39,0.0,0.43,0.04
1,0.15,0.54,0.42,0.0,0.0,0.02,0.0,0.27,0.36,0.43,0.51,0.0,0.55,0.04
1,0.21,0.55,0.38,0.0,0.0,0.04,0.0,0.24,0.42,0.44,0.54,0.0,0.51,0.04
1,0.19,0.48,0.38,0.0,0.0,0.04,0.0,0.19,0.45,0.48,0.46,0.0,0.47,0.0
1,0.08,0.2,0.29,0.0,0.0,0.06,0.0,0.15,0.4,0.46,0.42,0.0,0.29,0.0
1,0.13,0.1,0.47,0.0,0.0,0.15,0.0,0.11,0.44,0.36,0.36,0.0,0.15,0.05
1,0.21,0.14,0.56,0.11,0.0,0.27,0.0,0.13,0.48,0.3,0.36,0.0,0.0,0.14
1,0.4,0.33,0.69,0.15,0.0,0.38,0.0,0.16,0.48,0.28,0.33,0.0,0.0,0.21
1,0.43,0.38,0.6,0.23,0.02,0.43,0.0,0.18,0.38,0.26,0.39,0.0,0.0,0.27
1,0.45,0.42,0.56,0.19,0.02,0.45,0.0,0.16,0.29,0.27,0.38,0.0,0.02,0.28
1,0.48,0.31,0.51,0.31,0.02,0.44,0.0,0.17,0.32,0.24,0.3,0.0,0.02,0.28
1,0.49,0.28,0.49,0.28,0.0,0.35,0.0,0.19,0.3,0.29,0.19,0.0,0.02,0.28
1,0.52,0.24,0.52,0.29,0.0,0.31,0.0,0.23,0.34,0.27,0.14,0.0,0.0,0.26
1,0.46,0.28,0.56,0.21,0.0,0.26,0.0,0.27,0.32,0.35,0.14,0.0,0.0,0.32
1,0.44,0.28,0.53,0.16,0.0,0.3,0.0,0.27,0.34,0.34,0.11,0.0,0.01,0.22
1,0.42,0.31,0.53,0.07,0.0,0.31,0.0,0.25,0.22,0.33,0.08,0.0,0.04,0.14
1,0.26,0.17,0.35,0.0,0.0,0.22,0.0,0.22,0.22,0.42,0.03,0.01,0.16,0.0
1,0.13,0.13,0.25,0.0,0.0,0.11,0.0,0.15,0.3,0.55,0.01,0.01,0.22,0.0
1,0.0,0.02,0.12,0.0,0.0,0.02,0.0,0.08,0.52,0.8,0.03,0.01,0.19,0.0
1,0.0,0.14,0.31,0.0,0.0,0.08,0.0,0.0,0.63,0.8,0.04,0.0,0.07,0.01
1,0.01,0.29,0.4,0.0,0.0,0.08,0.0,0.0,0.63,0.76,0.04,0.0,0.08,0.01
1,0.04,0.47,0.5,0.0,0.0,0.06,0.0,0.0,0.59,0.69,0.01,0.0,0.13,0.02
1,0.07,0.54,0.44,0.0,0.0,0.05,0.0,0.0,0.55,0.63,0.0,0.0,0.18,0.01
1,0.08,0.55,0.38,0.0,0.0,0.07,0.0,0.0,0.51,0.59,0.0,0.0,0.17,0.01
1,0.05,0.43,0.23,0.0,0.0,0.07,0.0,0.0,0.42,0.5,0.0,0.0,0.13,0.0
1,0.06,0.25,0.23,0.0,0.0,0.06,0.0,0.0,0.4,0.48,0.0,0.0,0.15,0.0
1,0.06,0.1,0.22,0.0,0.0,0.06,0.0,0.0,0.32,0.47,0.0,0.0,0.08,0.0
1,0.06,0.1,0.31,0.0,0.0,0.06,0.0,0.03,0.29,0.46,0.0,0.0,0.16,0.0
1,0.02,0.09,0.3,0.0,0.0,0.01,0.0,0.12,0.34,0.44,0.21,0.0,0.09,0.01
1,0.0,0.08,0.41,0.0,0.0,0.05,0.0,0.15,0.45,0.36,0.47,0.06,0.09,0.01
1,0.0,0.0,0.41,0.0,0.0,0.13,0.0,0.15,0.5,0.28,0.64,0.09,0.05,0.01
1,0.0,0.0,0.44,0.01,0.0,0.16,0.0,0.11,0.47,0.16,0.63,0.09,0.11,0.03
1,0.0,0.0,0.49,0.01,0.0,0.14,0.0,0.11,0.54,0.13,0.51,0.04,0.23,0.03
1,0.0,0.0,0.58,0.01,0.0,0.06,0.0,0.14,0.64,0.12,0.53,0.0,0.4,0.03
1,0.0,0.0,0.64,0.0,0.0,0.03,0.0,0.12,0.65,0.16,0.51,0.0,0.55,0.0
1,0.0,0.0,0.61,0.0,0.02,0.0,0.0,0.17,0.67,0.24,0.52,0.08,0.61,0.0
1,0.0,0.0,0.64,0.0,0.02,0.0,0.0,0.23,0.69,0.31,0.5,0.21,0.54,0.0
1,0.0,0.0,0.66,0.0,0.02,0.0,0.0,0.33,0.78,0.3,0.53,0.33,0.41,0.0
1,0.0,0.0,0.68,0.0,0.03,0.0,0.0,0.39,0.86,0.26,0.51,0.4,0.35,0.06
1,0.0,0.0,0.7,0.0,0.04,0.0,0.0,0.44,0.89,0.26,0.49,0.41,0.37,0.06
1,0.02,0.0,0.57,0.0,0.03,0.0,0.0,0.34,0.69,0.2,0.32,0.31,0.44,0.11
1,0.05,0.0,0.56,0.0,0.01,0.07,0.0,0.23,0.44,0.11,0.19,0.15,0.55,0.25
1,0.05,0.04,0.49,0.0,0.0,0.14,0.0,0.12,0.26,0.0,0.04,0.02,0.61,0.48
1,0.09,0.31,0.45,0.0,0.0,0.31,0.0,0.14,0.33,0.0,0.0,0.0,0.59,0.54
1,0.12,0.79,0.33,0.0,0.0,0.29,0.0,0.15,0.36,0.01,0.0,0.01,0.47,0.41
1,0.13,0.99,0.39,0.0,0.0,0.37,0.0,0.17,0.41,0.01,0.0,0.06,0.36,0.27
1,0.11,1.08,0.51,0.0,0.0,0.28,0.0,0.14,0.33,0.01,0.0,0.06,0.32,0.25
1,0.05,0.8,0.53,0.0,0.0,0.26,0.0,0.1,0.46,0.0,0.0,0.05,0.33,0.27
1,0.04,0.71,0.46,0.0,0.0,0.27,0.0,0.05,0.45,0.0,0.06,0.0,0.28,0.25
1,0.02,0.41,0.34,0.0,0.0,0.21,0.0,0.09,0.46,0.0,0.11,0.07,0.31,0.16
1,0.02,0.3,0.27,0.0,0.03,0.2,0.0,0.1,0.41,0.0,0.2,0.2,0.26,0.11
1,0.02,0.41,0.26,0.0,0.03,0.11,0.0,0.08,0.5,0.0,0.22,0.2,0.37,0.04
1,0.06,0.36,0.26,0.0,0.08,0.1,0.0,0.12,0.58,0.09,0.21,0.14,0.4,0.04
1,0.06,0.26,0.21,0.0,0.07,0.06,0.0,0.13,0.56,0.09,0.11,0.06,0.32,0.0
1,0.06,0.0,0.07,0.0,0.09,0.0,0.0,0.2,0.63,0.09,0.09,0.08,0.17,0.0
1,0.0,0.0,0.02,0.0,0.12,0.0,0.0,0.19,0.69,0.06,0.06,0.07,0.05,0.0
1,0.0,0.0,0.03,0.0,0.13,0.0,0.0,0.2,0.77,0.17,0.14,0.03,0.05,0.03
1,0.0,0.0,0.11,0.0,0.13,0.0,0.0,0.14,0.74,0.18,0.17,0.04,0.04,0.03
1,0.0,0.0,0.09,0.0,0.09,0.0,0.0,0.07,0.78,0.11,0.27,0.08,0.11,0.03
1,0.0,0.0,0.08,0.0,0.16,0.0,0.0,0.08,0.81,0.0,0.26,0.07,0.14,0.0
1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.08,0.67,0.0,0.3,0.04,0.19,0.0
1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.16,0.58,0.0,0.25,0.0,0.09,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.39,0.0,0.18,0.0,0.16,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.32,0.0,0.08,0.0,0.17,0.08
1,0.08,0.0,0.0,0.0,0.0,0.06,0.0,0.09,0.14,0.0,0.22,0.26,0.17,0.08
1,0.18,0.0,0.0,0.0,0.0,0.07,0.0,0.08,0.11,0.0,0.4,0.35,0.08,0.08
1,0.33,0.0,0.0,0.0,0.0,0.07,0.0,0.05,0.06,0.0,0.56,0.41,0.0,0.0
1,0.33,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.06,0.0,0.52,0.2,0.0,0.0
1,0.28,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.47,0.16,0.0,0.0
1,0.29,0.02,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.46,0.14,0.0,0.0
1,0.32,0.02,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.44,0.08,0.0,0.0
1,0.51,0.04,0.0,0.0,0.01,0.01,0.0,0.07,0.0,0.0,0.43,0.04,0.0,0.0
1,0.47,0.02,0.0,0.0,0.02,0.01,0.0,0.07,0.0,0.0,0.36,0.03,0.0,0.0
1,0.42,0.02,0.0,0.0,0.02,0.01,0.0,0.09,0.02,0.0,0.3,0.05,0.0,0.0
1,0.3,0.0,0.0,0.0,0.01,0.0,0.0,0.08,0.02,0.0,0.31,0.07,0.0,0.0
1,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.0,0.39,0.06,0.0,0.0
1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.16,0.0,0.37,0.05,0.0,0.24
1,0.31,0.0,0.0,0.0,0.0,0.02,0.0,0.12,0.25,0.06,0.31,0.02,0.0,0.4
1,0.28,0.0,0.0,0.0,0.0,0.04,0.0,0.14,0.34,0.1,0.14,0.0,0.0,0.61
1,0.31,0.0,0.0,0.0,0.0,0.08,0.0,0.15,0.36,0.1,0.12,0.0,0.01,0.55
1,0.32,0.0,0.0,0.0,0.0,0.14,0.0,0.16,0.34,0.03,0.06,0.0,0.06,0.57
1,0.32,0.0,0.0,0.0,0.0,0.24,0.0,0.18,0.37,0.0,0.07,0.0,0.08,0.56
1,0.27,0.0,0.0,0.0,0.0,0.24,0.0,0.18,0.33,0.0,0.01,0.0,0.08,0.57
1,0.34,0.05,0.0,0.0,0.0,0.23,0.0,0.2,0.37,0.0,0.04,0.0,0.05,0.55
1,0.44,0.1,0.0,0.0,0.0,0.19,0.0,0.2,0.33,0.0,0.03,0.0,0.03,0.51
1,0.53,0.12,0.0,0.0,0.01,0.24,0.0,0.23,0.33,0.0,0.03,0.03,0.04,0.47
1,0.57,0.19,0.0,0.0,0.01,0.29,0.0,0.23,0.3,0.0,0.0,0.03,0.03,0.44
