 success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r
1,0.31,0.65,0.44,0.03,0.0,0.0,0.0,0.27,0.6,0.19,0.55,0.0,0.46,0.63
1,0.22,0.6,0.36,0.15,0.04,0.0,0.0,0.29,0.61,0.14,0.57,0.0,0.45,0.72
1,0.16,0.66,0.34,0.15,0.07,0.0,0.0,0.28,0.62,0.07,0.68,0.0,0.42,0.76
1,0.08,0.67,0.27,0.12,0.09,0.0,0.0,0.29,0.63,0.04,0.72,0.0,0.33,0.7
1,0.32,0.55,0.59,0.18,0.21,0.0,0.0,0.2,0.75,0.01,0.54,0.04,0.53,0.63
1,0.53,0.52,0.97,0.18,0.39,0.0,0.0,0.16,0.9,0.03,0.39,0.12,0.67,0.6
1,0.75,0.57,1.32,0.18,0.56,0.03,0.0,0.11,1.07,0.03,0.23,0.26,0.8,0.69
1,0.74,0.73,1.39,0.0,0.62,0.03,0.0,0.17,1.16,0.04,0.27,0.37,0.72,0.78
1,0.76,0.78,1.35,0.0,0.62,0.07,0.0,0.15,1.16,0.03,0.25,0.4,0.64,0.81
1,0.82,0.82,1.4,0.0,0.62,0.07,0.0,0.15,1.13,0.05,0.29,0.36,0.63,0.75
1,0.81,0.82,1.41,0.0,0.59,0.06,0.0,0.12,1.05,0.04,0.3,0.32,0.59,0.69
1,0.86,0.9,1.42,0.0,0.54,0.07,0.0,0.07,0.99,0.07,0.36,0.34,0.58,0.67
1,0.82,0.87,1.42,0.0,0.51,0.08,0.0,0.03,0.96,0.05,0.44,0.4,0.51,0.67
1,0.84,0.86,1.48,0.0,0.46,0.1,0.0,0.0,0.93,0.04,0.51,0.45,0.53,0.74
1,0.79,0.74,1.47,0.0,0.49,0.11,0.0,0.0,0.96,0.01,0.48,0.47,0.55,0.77
1,0.8,0.68,1.45,0.02,0.47,0.14,0.0,0.0,0.89,0.02,0.49,0.37,0.54,0.82
1,0.59,0.53,1.18,0.02,0.37,0.11,0.0,0.09,0.81,0.02,0.42,0.23,0.42,0.62
1,0.44,0.44,0.92,0.02,0.24,0.05,0.0,0.16,0.69,0.0,0.36,0.09,0.3,0.41
1,0.3,0.37,0.77,0.0,0.1,0.0,0.0,0.21,0.7,0.06,0.27,0.02,0.31,0.22
1,0.35,0.43,0.8,0.0,0.1,0.0,0.0,0.17,0.66,0.06,0.3,0.0,0.31,0.2
1,0.32,0.48,0.86,0.0,0.09,0.0,0.0,0.15,0.61,0.07,0.33,0.0,0.32,0.31
1,0.24,0.49,0.77,0.0,0.14,0.0,0.0,0.15,0.56,0.01,0.36,0.0,0.3,0.3
1,0.17,0.46,0.69,0.0,0.09,0.0,0.0,0.14,0.57,0.01,0.33,0.0,0.32,0.32
1,0.17,0.38,0.68,0.0,0.1,0.0,0.0,0.14,0.63,0.04,0.28,0.0,0.34,0.25
1,0.12,0.31,0.74,0.0,0.09,0.0,0.0,0.13,0.61,0.09,0.19,0.0,0.33,0.27
1,0.08,0.25,0.77,0.0,0.13,0.0,0.0,0.12,0.58,0.15,0.14,0.0,0.36,0.25
1,0.01,0.18,0.77,0.0,0.1,0.0,0.0,0.1,0.55,0.16,0.14,0.0,0.37,0.24
1,0.08,0.18,0.77,0.0,0.09,0.0,0.0,0.08,0.55,0.12,0.18,0.0,0.35,0.23
1,0.07,0.13,0.75,0.0,0.16,0.07,0.0,0.07,0.37,0.06,0.19,0.1,0.26,0.19
1,0.07,0.07,0.57,0.0,0.18,0.07,0.0,0.07,0.18,0.05,0.17,0.1,0.17,0.12
1,0.0,0.0,0.39,0.0,0.2,0.07,0.0,0.09,0.0,0.07,0.14,0.11,0.1,0.04
1,0.0,0.0,0.2,0.0,0.12,0.0,0.0,0.1,0.0,0.12,0.1,0.01,0.1,0.0
1,0.0,0.0,0.18,0.0,0.11,0.0,0.0,0.12,0.01,0.09,0.15,0.01,0.06,0.0
1,0.0,0.0,0.18,0.0,0.09,0.0,0.0,0.12,0.01,0.05,0.15,0.0,0.07,0.0
1,0.0,0.0,0.21,0.0,0.14,0.0,0.0,0.09,0.01,0.02,0.19,0.0,0.04,0.0
1,0.0,0.0,0.3,0.0,0.17,0.01,0.0,0.07,0.0,0.03,0.21,0.0,0.04,0.0
1,0.0,0.0,0.34,0.0,0.19,0.01,0.0,0.08,0.0,0.03,0.3,0.01,0.0,0.0
1,0.0,0.0,0.3,0.0,0.2,0.01,0.0,0.09,0.0,0.03,0.27,0.02,0.0,0.0
1,0.0,0.0,0.28,0.0,0.17,0.01,0.0,0.12,0.0,0.03,0.25,0.02,0.0,0.0
1,0.0,0.0,0.3,0.0,0.16,0.04,0.0,0.12,0.0,0.05,0.18,0.01,0.0,0.0
1,0.0,0.0,0.5,0.0,0.13,0.06,0.0,0.1,0.05,0.04,0.36,0.03,0.08,0.13
1,0.0,0.0,0.57,0.0,0.11,0.05,0.0,0.05,0.05,0.06,0.57,0.04,0.12,0.2
1,0.0,0.0,0.6,0.0,0.1,0.02,0.0,0.0,0.05,0.05,0.77,0.04,0.17,0.33
1,0.0,0.0,0.53,0.0,0.1,0.0,0.0,0.0,0.0,0.06,0.82,0.01,0.14,0.35
1,0.0,0.0,0.46,0.0,0.09,0.0,0.0,0.0,0.0,0.05,0.77,0.0,0.12,0.31
1,0.0,0.0,0.45,0.0,0.06,0.0,0.0,0.0,0.0,0.05,0.78,0.0,0.09,0.3
1,0.0,0.0,0.44,0.0,0.06,0.0,0.0,0.0,0.0,0.05,0.77,0.0,0.04,0.19
1,0.0,0.0,0.44,0.0,0.07,0.0,0.0,0.0,0.0,0.03,0.8,0.0,0.04,0.29
1,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.03,0.83,0.0,0.02,0.28
1,0.0,0.0,0.35,0.0,0.09,0.0,0.0,0.0,0.0,0.01,0.89,0.0,0.03,0.33
1,0.0,0.0,0.35,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.05,0.31
1,0.0,0.0,0.39,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.07,0.31
1,0.0,0.0,0.39,0.0,0.07,0.05,0.0,0.0,0.04,0.0,0.54,0.06,0.06,0.34
1,0.0,0.0,0.36,0.0,0.07,0.05,0.0,0.02,0.05,0.0,0.3,0.1,0.02,0.34
1,0.0,0.0,0.26,0.0,0.09,0.05,0.0,0.03,0.09,0.0,0.04,0.16,0.0,0.36
1,0.0,0.0,0.2,0.0,0.12,0.0,0.0,0.05,0.1,0.0,0.02,0.1,0.0,0.39
1,0.0,0.0,0.22,0.0,0.14,0.01,0.0,0.04,0.19,0.0,0.03,0.06,0.0,0.3
1,0.0,0.0,0.32,0.0,0.17,0.06,0.0,0.05,0.19,0.0,0.01,0.0,0.0,0.19
1,0.0,0.0,0.4,0.0,0.16,0.1,0.0,0.06,0.19,0.0,0.01,0.0,0.0,0.04
1,0.0,0.0,0.46,0.0,0.15,0.17,0.0,0.06,0.13,0.0,0.0,0.03,0.0,0.02
1,0.0,0.0,0.5,0.0,0.1,0.19,0.0,0.04,0.21,0.0,0.02,0.03,0.0,0.05
1,0.0,0.0,0.52,0.0,0.13,0.25,0.0,0.01,0.23,0.0,0.02,0.03,0.0,0.07
1,0.0,0.0,0.48,0.0,0.12,0.23,0.0,0.0,0.28,0.0,0.04,0.0,0.0,0.13
1,0.0,0.0,0.44,0.0,0.12,0.23,0.0,0.0,0.23,0.0,0.1,0.0,0.0,0.16
1,0.07,0.0,0.37,0.0,0.22,0.13,0.0,0.05,0.34,0.0,0.1,0.15,0.0,0.23
1,0.07,0.0,0.3,0.0,0.31,0.06,0.0,0.1,0.39,0.0,0.11,0.3,0.0,0.25
1,0.07,0.0,0.19,0.0,0.37,0.0,0.0,0.1,0.4,0.0,0.06,0.51,0.0,0.23
1,0.0,0.0,0.12,0.0,0.36,0.0,0.0,0.06,0.25,0.0,0.11,0.53,0.0,0.26
1,0.0,0.0,0.05,0.0,0.32,0.0,0.0,0.01,0.11,0.0,0.16,0.51,0.0,0.29
1,0.01,0.01,0.09,0.0,0.33,0.0,0.0,0.01,0.06,0.0,0.22,0.37,0.0,0.35
1,0.01,0.01,0.13,0.0,0.33,0.0,0.0,0.01,0.1,0.0,0.25,0.29,0.01,0.38
1,0.03,0.01,0.24,0.0,0.38,0.0,0.0,0.02,0.15,0.0,0.23,0.27,0.01,0.39
1,0.06,0.0,0.3,0.0,0.42,0.0,0.0,0.11,0.35,0.0,0.25,0.19,0.06,0.33
1,0.08,0.0,0.34,0.0,0.47,0.0,0.0,0.1,0.44,0.0,0.34,0.13,0.05,0.25
1,0.05,0.0,0.34,0.0,0.5,0.0,0.0,0.09,0.51,0.0,0.46,0.03,0.05,0.16
1,0.01,0.0,0.39,0.0,0.49,0.0,0.0,0.01,0.42,0.0,0.48,0.03,0.0,0.25
1,0.0,0.0,0.43,0.0,0.32,0.0,0.0,0.01,0.29,0.0,0.41,0.08,0.08,0.31
1,0.0,0.0,0.51,0.0,0.31,0.0,0.0,0.02,0.25,0.03,0.36,0.11,0.15,0.37
1,0.0,0.0,0.59,0.0,0.27,0.01,0.0,0.03,0.3,0.03,0.29,0.14,0.2,0.3
1,0.0,0.0,0.6,0.0,0.37,0.01,0.0,0.05,0.34,0.04,0.29,0.1,0.14,0.26
1,0.0,0.0,0.61,0.0,0.32,0.01,0.0,0.07,0.32,0.01,0.26,0.07,0.08,0.22
1,0.0,0.0,0.55,0.0,0.33,0.01,0.0,0.07,0.17,0.01,0.28,0.09,0.07,0.21
1,0.0,0.0,0.51,0.0,0.35,0.01,0.0,0.09,0.14,0.0,0.24,0.05,0.08,0.16
1,0.0,0.0,0.47,0.0,0.37,0.01,0.0,0.07,0.1,0.0,0.19,0.09,0.12,0.16
1,0.01,0.0,0.49,0.0,0.38,0.0,0.0,0.07,0.07,0.0,0.15,0.12,0.22,0.12
1,0.28,0.25,0.46,0.0,0.26,0.0,0.0,0.11,0.19,0.01,0.15,0.12,0.39,0.09
1,0.51,0.46,0.37,0.0,0.14,0.0,0.0,0.17,0.31,0.01,0.17,0.08,0.61,0.03
1,0.66,0.57,0.32,0.0,0.0,0.0,0.0,0.21,0.49,0.01,0.19,0.01,0.65,0.02
1,0.56,0.33,0.51,0.0,0.0,0.0,0.0,0.22,0.35,0.01,0.13,0.07,0.51,0.13
1,0.36,0.12,0.81,0.0,0.0,0.0,0.0,0.21,0.2,0.03,0.16,0.07,0.24,0.23
1,0.27,0.0,1.04,0.0,0.0,0.0,0.0,0.2,0.09,0.03,0.18,0.06,0.06,0.21
1,0.09,0.0,1.12,0.0,0.0,0.0,0.0,0.15,0.12,0.06,0.23,0.0,0.0,0.1
1,0.1,0.0,1.11,0.0,0.0,0.0,0.0,0.12,0.12,0.06,0.18,0.0,0.06,0.14
1,0.08,0.0,1.09,0.0,0.0,0.0,0.0,0.13,0.05,0.1,0.12,0.0,0.06,0.14
1,0.12,0.0,1.06,0.0,0.0,0.0,0.0,0.15,0.0,0.06,0.12,0.0,0.06,0.14
1,0.16,0.09,1.07,0.0,0.0,0.0,0.0,0.16,0.0,0.05,0.1,0.0,0.02,0.0
1,0.15,0.16,1.1,0.0,0.0,0.0,0.0,0.13,0.0,0.02,0.08,0.0,0.03,0.0
1,0.17,0.2,1.18,0.0,0.0,0.0,0.0,0.13,0.0,0.05,0.05,0.0,0.05,0.0
1,0.18,0.13,1.21,0.0,0.0,0.0,0.0,0.13,0.0,0.05,0.1,0.0,0.03,0.02
1,0.22,0.06,1.24,0.0,0.0,0.0,0.0,0.14,0.0,0.03,0.15,0.0,0.06,0.05
1,0.43,0.03,0.83,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.14,0.0,0.13,0.05
1,0.47,0.01,0.53,0.0,0.04,0.0,0.0,0.09,0.23,0.0,0.06,0.0,0.23,0.03
1,0.46,0.01,0.27,0.0,0.11,0.0,0.0,0.1,0.41,0.0,0.0,0.0,0.33,0.0
1,0.26,0.0,0.31,0.0,0.14,0.0,0.0,0.13,0.48,0.0,0.0,0.0,0.34,0.0
1,0.19,0.0,0.31,0.0,0.13,0.0,0.0,0.12,0.51,0.0,0.0,0.0,0.39,0.02
1,0.17,0.0,0.28,0.0,0.13,0.0,0.0,0.13,0.49,0.0,0.0,0.0,0.39,0.04
1,0.18,0.0,0.32,0.0,0.13,0.0,0.0,0.14,0.46,0.0,0.0,0.0,0.45,0.07
1,0.22,0.0,0.35,0.0,0.14,0.0,0.0,0.15,0.46,0.0,0.0,0.0,0.43,0.1
1,0.3,0.0,0.32,0.0,0.13,0.0,0.0,0.15,0.45,0.0,0.0,0.0,0.46,0.09
1,0.42,0.0,0.4,0.0,0.18,0.0,0.0,0.16,0.49,0.0,0.0,0.0,0.45,0.14
1,0.44,0.07,0.45,0.0,0.22,0.0,0.0,0.19,0.52,0.01,0.0,0.0,0.5,0.23
1,0.51,0.23,0.53,0.0,0.24,0.0,0.0,0.21,0.5,0.01,0.0,0.0,0.5,0.32
1,0.56,0.23,0.54,0.0,0.16,0.0,0.0,0.2,0.32,0.04,0.01,0.0,0.42,0.34
1,0.51,0.16,0.55,0.0,0.08,0.0,0.0,0.15,0.13,0.15,0.07,0.0,0.43,0.21
1,0.32,0.0,0.64,0.04,0.05,0.0,0.0,0.15,0.0,0.26,0.11,0.0,0.41,0.18
1,0.09,0.0,0.69,0.04,0.1,0.01,0.0,0.18,0.0,0.33,0.17,0.0,0.48,0.15
1,0.03,0.0,0.76,0.04,0.14,0.01,0.0,0.21,0.0,0.29,0.19,0.03,0.42,0.16
1,0.03,0.0,0.67,0.0,0.15,0.01,0.0,0.16,0.0,0.27,0.27,0.04,0.39,0.09
1,0.03,0.0,0.69,0.0,0.16,0.01,0.0,0.12,0.0,0.25,0.34,0.08,0.38,0.12
1,0.0,0.0,0.71,0.0,0.13,0.01,0.0,0.09,0.0,0.29,0.39,0.11,0.43,0.15
1,0.0,0.0,0.78,0.0,0.15,0.03,0.0,0.06,0.0,0.26,0.44,0.2,0.51,0.32
1,0.02,0.0,0.76,0.04,0.14,0.03,0.0,0.04,0.0,0.27,0.43,0.23,0.54,0.35
1,0.06,0.0,0.71,0.07,0.17,0.06,0.0,0.02,0.0,0.21,0.44,0.25,0.56,0.49
1,0.16,0.0,0.86,0.07,0.17,0.05,0.0,0.04,0.0,0.22,0.39,0.23,0.58,0.43
1,0.38,0.0,0.87,0.03,0.12,0.05,0.0,0.02,0.03,0.13,0.3,0.39,0.52,0.31
1,0.42,0.0,0.82,0.0,0.07,0.01,0.0,0.01,0.15,0.17,0.21,0.43,0.34,0.11
1,0.37,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.21,0.15,0.25,0.55,0.15,0.04
1,0.17,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.17,0.23,0.39,0.48,0.06,0.11
1,0.22,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.06,0.15,0.45,0.47,0.09,0.11
1,0.16,0.0,0.88,0.0,0.04,0.0,0.0,0.0,0.0,0.13,0.37,0.45,0.07,0.07
1,0.13,0.0,0.93,0.0,0.08,0.0,0.0,0.0,0.0,0.06,0.27,0.44,0.06,0.0
1,0.0,0.0,0.99,0.03,0.15,0.0,0.0,0.0,0.03,0.05,0.26,0.48,0.03,0.02
1,0.0,0.0,0.88,0.06,0.16,0.0,0.0,0.0,0.04,0.05,0.32,0.43,0.01,0.03
1,0.0,0.0,0.81,0.09,0.17,0.0,0.0,0.0,0.07,0.06,0.35,0.36,0.03,0.07
1,0.0,0.0,0.66,0.1,0.14,0.0,0.0,0.0,0.06,0.1,0.31,0.33,0.05,0.11
1,0.0,0.0,0.68,0.22,0.15,0.0,0.0,0.0,0.05,0.06,0.29,0.3,0.05,0.21
1,0.0,0.0,0.63,0.19,0.12,0.0,0.0,0.0,0.03,0.08,0.26,0.27,0.07,0.16
1,0.0,0.0,0.57,0.14,0.11,0.0,0.0,0.0,0.01,0.05,0.27,0.15,0.05,0.14
1,0.0,0.0,0.52,0.0,0.06,0.0,0.0,0.0,0.01,0.04,0.28,0.05,0.11,0.07
1,0.0,0.0,0.48,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.14,0.07
1,0.0,0.0,0.5,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.24,0.03
1,0.0,0.0,0.45,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.23,0.04
1,0.0,0.0,0.41,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.03
1,0.0,0.0,0.36,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.1,0.03
1,0.0,0.0,0.36,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.15,0.0
1,0.0,0.0,0.37,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.17,0.0
1,0.0,0.0,0.39,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.21,0.0
1,0.0,0.0,0.42,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.16,0.0
1,0.0,0.01,0.46,0.0,0.05,0.07,0.0,0.0,0.05,0.0,0.26,0.01,0.27,0.0
1,0.0,0.01,0.43,0.0,0.04,0.14,0.0,0.02,0.21,0.0,0.32,0.02,0.35,0.06
1,0.0,0.01,0.34,0.0,0.05,0.21,0.0,0.02,0.34,0.0,0.39,0.02,0.34,0.06
1,0.0,0.0,0.29,0.0,0.06,0.23,0.0,0.02,0.45,0.0,0.49,0.07,0.2,0.07
1,0.0,0.0,0.29,0.0,0.08,0.28,0.0,0.0,0.43,0.0,0.51,0.06,0.14,0.0
1,0.0,0.0,0.33,0.0,0.11,0.32,0.0,0.01,0.46,0.0,0.48,0.1,0.18,0.0
1,0.0,0.0,0.34,0.0,0.1,0.32,0.0,0.02,0.43,0.0,0.42,0.05,0.19,0.0
1,0.0,0.02,0.4,0.0,0.13,0.34,0.0,0.04,0.44,0.0,0.43,0.04,0.19,0.01
1,0.0,0.02,0.47,0.0,0.13,0.35,0.0,0.07,0.41,0.0,0.41,0.07,0.15,0.01
1,0.21,0.07,0.49,0.0,0.09,0.36,0.0,0.06,0.36,0.03,0.32,0.07,0.25,0.01
1,0.28,0.14,0.51,0.0,0.05,0.32,0.0,0.06,0.34,0.03,0.2,0.07,0.39,0.0
1,0.31,0.23,0.58,0.0,0.0,0.31,0.0,0.06,0.35,0.06,0.16,0.0,0.5,0.0
1,0.1,0.18,0.63,0.0,0.0,0.2,0.0,0.06,0.32,0.19,0.15,0.0,0.65,0.0
1,0.03,0.1,0.66,0.0,0.0,0.1,0.0,0.09,0.22,0.32,0.25,0.0,0.72,0.03
1,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.09,0.08,0.42,0.23,0.0,0.83,0.03
1,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.1,0.03,0.38,0.29,0.0,0.75,0.03
1,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.05,0.02,0.39,0.25,0.0,0.61,0.0
1,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.02,0.07,0.36,0.33,0.0,0.5,0.0
1,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.1,0.37,0.38,0.0,0.43,0.0
1,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.02,0.14,0.38,0.41,0.0,0.47,0.0
1,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.02,0.09,0.38,0.33,0.0,0.54,0.0
1,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.03,0.08,0.37,0.27,0.0,0.6,0.0
1,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.05,0.02,0.34,0.2,0.0,0.68,0.0
1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.06,0.02,0.25,0.2,0.0,0.67,0.0
1,0.03,0.0,0.51,0.0,0.0,0.0,0.0,0.07,0.21,0.14,0.13,0.0,0.86,0.0
1,0.03,0.0,0.38,0.0,0.0,0.0,0.0,0.04,0.34,0.02,0.06,0.0,0.86,0.0
1,0.03,0.0,0.31,0.0,0.02,0.0,0.0,0.02,0.51,0.0,0.01,0.0,0.87,0.03
1,0.0,0.0,0.19,0.0,0.02,0.0,0.0,0.0,0.43,0.0,0.02,0.0,0.69,0.11
1,0.0,0.0,0.17,0.0,0.05,0.0,0.0,0.0,0.4,0.0,0.05,0.0,0.69,0.26
1,0.0,0.0,0.06,0.0,0.03,0.0,0.0,0.0,0.35,0.0,0.15,0.0,0.75,0.4
1,0.0,0.0,0.07,0.0,0.03,0.0,0.0,0.01,0.32,0.0,0.26,0.0,0.74,0.39
1,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.35,0.0,0.29,0.0,0.79,0.4
1,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.02,0.37,0.0,0.3,0.0,0.78,0.39
1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.02,0.37,0.0,0.26,0.0,0.83,0.46
1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.01,0.4,0.0,0.26,0.0,0.75,0.42
1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.03,0.39,0.0,0.2,0.0,0.73,0.37
1,0.05,0.0,0.36,0.0,0.07,0.07,0.0,0.03,0.28,0.03,0.15,0.0,0.5,0.35
1,0.05,0.0,0.61,0.0,0.09,0.17,0.0,0.02,0.13,0.33,0.2,0.0,0.28,0.24
1,0.05,0.0,0.91,0.0,0.11,0.2,0.0,0.0,0.0,0.52,0.25,0.0,0.03,0.16
1,0.0,0.0,0.83,0.0,0.06,0.16,0.0,0.0,0.0,0.69,0.34,0.0,0.0,0.12
1,0.0,0.0,0.77,0.0,0.05,0.1,0.0,0.0,0.0,0.59,0.35,0.0,0.0,0.24
1,0.0,0.0,0.73,0.0,0.03,0.11,0.0,0.0,0.0,0.64,0.36,0.0,0.0,0.31
1,0.0,0.0,0.76,0.0,0.02,0.1,0.0,0.0,0.0,0.59,0.37,0.0,0.0,0.43
1,0.0,0.0,0.78,0.0,0.0,0.11,0.0,0.0,0.0,0.56,0.36,0.0,0.0,0.43
1,0.0,0.0,0.79,0.0,0.0,0.09,0.0,0.0,0.0,0.49,0.3,0.0,0.0,0.36
1,0.0,0.0,0.81,0.0,0.0,0.11,0.0,0.0,0.0,0.47,0.3,0.0,0.0,0.21
1,0.02,0.0,0.84,0.0,0.02,0.09,0.0,0.0,0.0,0.47,0.31,0.0,0.0,0.15
1,0.02,0.0,0.84,0.0,0.03,0.1,0.0,0.0,0.0,0.49,0.38,0.0,0.0,0.24
1,0.02,0.0,0.71,0.0,0.05,0.06,0.0,0.0,0.06,0.41,0.33,0.0,0.01,0.18
1,0.1,0.0,0.62,0.0,0.06,0.03,0.0,0.04,0.14,0.24,0.31,0.0,0.01,0.11
1,0.15,0.0,0.56,0.0,0.05,0.0,0.0,0.04,0.14,0.06,0.25,0.0,0.01,0.0
1,0.19,0.0,0.64,0.0,0.03,0.0,0.0,0.05,0.13,0.0,0.28,0.0,0.0,0.0
1,0.12,0.0,0.69,0.0,0.03,0.0,0.0,0.01,0.05,0.0,0.27,0.0,0.0,0.0
1,0.09,0.0,0.7,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.28,0.0,0.0,0.0
1,0.05,0.0,0.69,0.0,0.15,0.0,0.0,0.02,0.02,0.0,0.25,0.0,0.0,0.0
1,0.03,0.0,0.71,0.0,0.25,0.0,0.0,0.03,0.04,0.0,0.28,0.0,0.0,0.0
1,0.0,0.0,0.69,0.0,0.3,0.03,0.0,0.03,0.04,0.0,0.27,0.0,0.0,0.0
1,0.0,0.0,0.66,0.0,0.32,0.05,0.0,0.03,0.04,0.0,0.24,0.0,0.0,0.0
1,0.0,0.0,0.62,0.0,0.32,0.11,0.0,0.05,0.02,0.0,0.25,0.0,0.0,0.0
1,0.0,0.0,0.55,0.0,0.33,0.13,0.0,0.09,0.02,0.0,0.3,0.0,0.0,0.0
1,0.09,0.0,0.61,0.0,0.31,0.13,0.0,0.07,0.08,0.07,0.26,0.0,0.0,0.09
1,0.09,0.0,0.6,0.0,0.25,0.07,0.0,0.06,0.08,0.07,0.16,0.0,0.0,0.15
1,0.09,0.0,0.71,0.0,0.2,0.02,0.0,0.01,0.06,0.07,0.15,0.0,0.0,0.26
1,0.0,0.0,0.67,0.0,0.19,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.29
1,0.0,0.0,0.72,0.0,0.17,0.01,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.35
1,0.0,0.0,0.74,0.0,0.21,0.01,0.0,0.04,0.0,0.0,0.49,0.0,0.0,0.38
1,0.0,0.0,0.79,0.0,0.28,0.02,0.0,0.06,0.0,0.0,0.4,0.0,0.0,0.38
1,0.0,0.0,0.71,0.0,0.32,0.0,0.0,0.1,0.0,0.01,0.35,0.0,0.0,0.43
1,0.0,0.0,0.64,0.0,0.34,0.0,0.0,0.06,0.0,0.01,0.38,0.0,0.0,0.4
1,0.0,0.0,0.61,0.0,0.35,0.0,0.0,0.05,0.0,0.01,0.37,0.0,0.0,0.4
1,0.0,0.0,0.58,0.0,0.36,0.02,0.0,0.03,0.0,0.0,0.26,0.0,0.0,0.32
1,0.0,0.0,0.56,0.0,0.35,0.02,0.0,0.03,0.0,0.0,0.17,0.0,0.0,0.34
1,0.0,0.0,0.57,0.0,0.33,0.02,0.0,0.01,0.09,0.0,0.09,0.05,0.01,0.22
1,0.0,0.0,0.5,0.0,0.31,0.02,0.0,0.0,0.19,0.0,0.13,0.05,0.01,0.14
1,0.0,0.0,0.43,0.0,0.32,0.04,0.0,0.0,0.25,0.0,0.16,0.08,0.01,0.0
1,0.0,0.0,0.34,0.0,0.3,0.07,0.0,0.0,0.18,0.0,0.24,0.04,0.0,0.0
1,0.0,0.0,0.4,0.0,0.31,0.08,0.0,0.0,0.21,0.0,0.28,0.04,0.0,0.0
1,0.0,0.0,0.44,0.0,0.32,0.1,0.0,0.0,0.26,0.0,0.3,0.01,0.0,0.0
1,0.0,0.0,0.46,0.0,0.36,0.09,0.0,0.0,0.39,0.0,0.3,0.0,0.0,0.0
1,0.0,0.0,0.46,0.0,0.41,0.13,0.0,0.0,0.38,0.0,0.32,0.0,0.0,0.0
1,0.0,0.0,0.5,0.0,0.41,0.12,0.0,0.0,0.39,0.0,0.39,0.0,0.0,0.0
1,0.0,0.0,0.47,0.0,0.4,0.14,0.0,0.0,0.29,0.0,0.42,0.05,0.0,0.0
1,0.0,0.0,0.5,0.0,0.41,0.18,0.0,0.0,0.27,0.0,0.41,0.13,0.0,0.0
1,0.0,0.0,0.54,0.0,0.41,0.24,0.0,0.0,0.23,0.0,0.34,0.17,0.0,0.0
1,0.0,0.07,0.62,0.0,0.39,0.29,0.0,0.04,0.34,0.0,0.42,0.17,0.05,0.01
1,0.06,0.1,0.63,0.0,0.35,0.26,0.0,0.05,0.46,0.0,0.5,0.09,0.06,0.05
1,0.11,0.12,0.61,0.0,0.32,0.19,0.0,0.06,0.56,0.0,0.59,0.05,0.09,0.12
1,0.14,0.09,0.65,0.0,0.32,0.16,0.0,0.02,0.57,0.0,0.6,0.01,0.07,0.18
1,0.11,0.06,0.66,0.0,0.28,0.1,0.0,0.02,0.47,0.0,0.54,0.04,0.1,0.18
1,0.08,0.04,0.61,0.0,0.21,0.07,0.0,0.0,0.39,0.0,0.52,0.06,0.11,0.18
1,0.09,0.0,0.52,0.0,0.16,0.0,0.0,0.0,0.38,0.0,0.53,0.08,0.07,0.26
