 success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r
1,0.4,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.74,0.27,0.07,0.44,0.88,0.0
1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.22,0.09,0.33,0.9,0.0
1,0.11,0.0,0.07,0.0,0.0,0.05,0.0,0.0,0.54,0.13,0.02,0.34,0.89,0.0
1,0.11,0.0,0.07,0.0,0.0,0.13,0.0,0.0,0.57,0.15,0.02,0.34,0.8,0.0
1,0.06,0.0,0.07,0.0,0.0,0.2,0.0,0.0,0.57,0.16,0.0,0.29,0.79,0.0
1,0.0,0.0,0.03,0.0,0.0,0.21,0.0,0.0,0.51,0.1,0.0,0.17,0.82,0.0
1,0.0,0.0,0.08,0.0,0.0,0.22,0.0,0.0,0.47,0.1,0.0,0.16,0.87,0.04
1,0.0,0.0,0.12,0.0,0.0,0.22,0.0,0.0,0.5,0.04,0.0,0.18,0.86,0.04
1,0.0,0.0,0.09,0.0,0.0,0.2,0.0,0.0,0.52,0.08,0.0,0.26,0.77,0.06
1,0.0,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.5,0.09,0.0,0.32,0.66,0.02
1,0.0,0.0,0.01,0.0,0.0,0.13,0.0,0.0,0.57,0.22,0.0,0.3,0.69,0.02
1,0.0,0.0,0.01,0.0,0.0,0.08,0.0,0.0,0.62,0.22,0.0,0.24,0.78,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.2,0.02,0.15,0.87,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.12,0.08,0.08,0.85,0.07
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.2,0.08,0.07,0.79,0.07
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.27,0.11,0.07,0.7,0.07
1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.73,0.31,0.08,0.07,0.69,0.0
1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.7,0.27,0.1,0.07,0.66,0.0
1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.72,0.28,0.08,0.08,0.64,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.27,0.09,0.11,0.62,0.01
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.23,0.11,0.08,0.61,0.03
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.18,0.15,0.03,0.62,0.03
1,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.53,0.11,0.11,0.01,0.45,0.03
1,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.04,0.56,0.06,0.08,0.01,0.33,0.16
1,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.06,0.57,0.05,0.0,0.03,0.24,0.23
1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.11,0.56,0.05,0.0,0.02,0.22,0.37
1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.11,0.57,0.05,0.0,0.04,0.16,0.39
1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.13,0.57,0.01,0.0,0.02,0.06,0.4
1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.08,0.63,0.01,0.0,0.02,0.09,0.41
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.68,0.03,0.0,0.0,0.18,0.37
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.02,0.0,0.03,0.21,0.43
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.03,0.0,0.03,0.18,0.42
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.05,0.0,0.03,0.14,0.53
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.08,0.0,0.0,0.2,0.6
1,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.51,0.07,0.0,0.01,0.36,0.49
1,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.49,0.03,0.0,0.03,0.5,0.25
1,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.07,0.64,0.03
1,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.09,0.69,0.0
1,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.78,0.0
1,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.15,0.85,0.0
1,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.14,0.87,0.0
1,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.13,0.82,0.0
1,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.05,0.77,0.03
1,0.0,0.0,0.43,0.03,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.02,0.73,0.06
1,0.0,0.0,0.43,0.03,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.74,0.07
1,0.0,0.0,0.45,0.03,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.78,0.05
1,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.65,0.03,0.0,0.1,0.53,0.18
1,0.0,0.0,0.36,0.0,0.0,0.06,0.0,0.0,0.65,0.03,0.0,0.2,0.33,0.38
1,0.0,0.0,0.35,0.0,0.0,0.13,0.0,0.0,0.69,0.03,0.0,0.26,0.12,0.54
1,0.0,0.0,0.44,0.0,0.0,0.18,0.0,0.0,0.67,0.0,0.0,0.24,0.15,0.54
1,0.0,0.0,0.46,0.0,0.0,0.19,0.0,0.0,0.71,0.0,0.01,0.25,0.12,0.53
1,0.0,0.0,0.43,0.0,0.0,0.18,0.0,0.0,0.71,0.0,0.01,0.3,0.12,0.58
1,0.0,0.0,0.43,0.0,0.0,0.2,0.0,0.0,0.73,0.0,0.01,0.3,0.16,0.54
1,0.0,0.0,0.43,0.0,0.0,0.2,0.0,0.0,0.76,0.0,0.0,0.34,0.25,0.51
1,0.0,0.0,0.42,0.0,0.0,0.21,0.0,0.0,0.83,0.0,0.0,0.37,0.21,0.49
1,0.0,0.0,0.37,0.0,0.0,0.22,0.0,0.0,0.86,0.02,0.0,0.43,0.21,0.58
1,0.0,0.0,0.29,0.01,0.0,0.18,0.0,0.0,0.85,0.02,0.0,0.41,0.11,0.68
1,0.0,0.0,0.31,0.1,0.0,0.13,0.0,0.0,0.87,0.02,0.0,0.29,0.07,0.76
1,0.12,0.0,0.23,0.1,0.0,0.06,0.0,0.0,0.71,0.08,0.16,0.2,0.14,0.57
1,0.18,0.0,0.22,0.11,0.0,0.03,0.0,0.0,0.52,0.21,0.33,0.09,0.28,0.32
1,0.24,0.07,0.13,0.12,0.0,0.0,0.01,0.0,0.23,0.29,0.36,0.06,0.5,0.05
1,0.12,0.07,0.08,0.14,0.0,0.0,0.01,0.0,0.15,0.28,0.24,0.01,0.56,0.01
1,0.06,0.07,0.01,0.19,0.0,0.0,0.01,0.0,0.09,0.2,0.17,0.03,0.54,0.0
1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.09,0.13,0.18,0.03,0.52,0.0
1,0.07,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.17,0.1,0.15,0.1,0.54,0.0
1,0.31,0.09,0.0,0.04,0.0,0.0,0.0,0.0,0.24,0.12,0.06,0.13,0.68,0.0
1,0.56,0.16,0.0,0.01,0.0,0.0,0.0,0.0,0.28,0.26,0.09,0.23,0.67,0.0
1,0.74,0.18,0.0,0.01,0.0,0.0,0.0,0.0,0.16,0.38,0.2,0.29,0.65,0.0
1,0.67,0.17,0.06,0.0,0.0,0.0,0.0,0.0,0.09,0.38,0.28,0.24,0.51,0.0
1,0.48,0.19,0.06,0.0,0.0,0.0,0.0,0.0,0.09,0.28,0.24,0.14,0.44,0.0
1,0.23,0.17,0.09,0.0,0.0,0.0,0.0,0.0,0.11,0.3,0.18,0.06,0.35,0.0
1,0.06,0.09,0.1,0.07,0.0,0.0,0.0,0.0,0.2,0.51,0.23,0.1,0.33,0.0
1,0.07,0.0,0.19,0.07,0.0,0.01,0.0,0.0,0.13,0.56,0.21,0.1,0.37,0.06
1,0.07,0.0,0.29,0.07,0.0,0.03,0.0,0.0,0.12,0.47,0.21,0.06,0.32,0.06
1,0.08,0.0,0.35,0.0,0.0,0.05,0.0,0.0,0.02,0.35,0.11,0.1,0.31,0.06
1,0.01,0.0,0.42,0.0,0.0,0.04,0.0,0.0,0.02,0.32,0.17,0.13,0.24,0.0
1,0.01,0.0,0.44,0.0,0.0,0.05,0.0,0.0,0.0,0.34,0.17,0.17,0.26,0.0
1,0.0,0.0,0.45,0.01,0.0,0.04,0.0,0.0,0.0,0.29,0.2,0.13,0.3,0.0
1,0.0,0.0,0.4,0.01,0.0,0.04,0.0,0.0,0.0,0.32,0.23,0.16,0.33,0.0
1,0.0,0.0,0.31,0.05,0.0,0.0,0.0,0.0,0.0,0.27,0.21,0.17,0.39,0.01
1,0.0,0.0,0.26,0.08,0.0,0.0,0.0,0.0,0.0,0.29,0.18,0.12,0.42,0.01
1,0.0,0.0,0.22,0.08,0.0,0.02,0.0,0.0,0.0,0.36,0.14,0.14,0.4,0.01
1,0.0,0.0,0.15,0.06,0.0,0.02,0.0,0.0,0.0,0.28,0.13,0.34,0.28,0.0
1,0.0,0.0,0.12,0.02,0.0,0.02,0.0,0.0,0.0,0.18,0.08,0.49,0.17,0.0
1,0.0,0.0,0.05,0.01,0.0,0.05,0.0,0.0,0.0,0.01,0.03,0.53,0.13,0.01
1,0.0,0.0,0.05,0.05,0.0,0.08,0.0,0.0,0.07,0.0,0.0,0.43,0.14,0.08
1,0.0,0.0,0.03,0.05,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.46,0.15,0.13
1,0.0,0.0,0.06,0.07,0.0,0.05,0.0,0.0,0.18,0.0,0.01,0.51,0.16,0.16
1,0.0,0.0,0.1,0.02,0.0,0.03,0.0,0.0,0.15,0.0,0.03,0.47,0.15,0.09
1,0.0,0.0,0.14,0.02,0.0,0.04,0.0,0.0,0.18,0.0,0.07,0.43,0.16,0.04
1,0.0,0.0,0.11,0.02,0.0,0.08,0.0,0.0,0.13,0.0,0.06,0.39,0.09,0.12
1,0.0,0.0,0.1,0.01,0.0,0.07,0.0,0.0,0.09,0.0,0.04,0.36,0.06,0.21
1,0.0,0.0,0.05,0.01,0.0,0.06,0.0,0.0,0.02,0.0,0.02,0.44,0.03,0.21
1,0.0,0.0,0.06,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.02,0.44,0.03,0.08
1,0.0,0.0,0.12,0.0,0.0,0.01,0.0,0.0,0.15,0.07,0.07,0.32,0.03,0.04
1,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.02,0.22,0.07,0.05,0.12,0.11,0.12
1,0.0,0.0,0.55,0.0,0.0,0.03,0.0,0.06,0.34,0.07,0.09,0.0,0.22,0.19
1,0.0,0.0,0.58,0.0,0.0,0.11,0.0,0.06,0.33,0.0,0.07,0.0,0.31,0.26
1,0.0,0.0,0.52,0.0,0.0,0.18,0.0,0.04,0.46,0.0,0.14,0.0,0.27,0.28
1,0.0,0.0,0.47,0.0,0.0,0.2,0.0,0.0,0.52,0.0,0.15,0.0,0.24,0.34
1,0.0,0.0,0.56,0.0,0.0,0.21,0.0,0.01,0.51,0.0,0.2,0.0,0.19,0.33
1,0.01,0.0,0.62,0.0,0.0,0.15,0.0,0.02,0.4,0.0,0.14,0.0,0.23,0.32
1,0.08,0.0,0.68,0.0,0.0,0.18,0.0,0.02,0.39,0.0,0.1,0.0,0.26,0.32
1,0.13,0.0,0.65,0.0,0.0,0.21,0.0,0.03,0.4,0.0,0.07,0.0,0.23,0.26
1,0.18,0.0,0.64,0.0,0.0,0.3,0.0,0.03,0.34,0.0,0.05,0.0,0.16,0.26
1,0.16,0.0,0.65,0.0,0.0,0.23,0.0,0.06,0.33,0.0,0.09,0.0,0.07,0.17
1,0.17,0.01,0.46,0.0,0.0,0.12,0.0,0.04,0.43,0.04,0.3,0.05,0.14,0.14
1,0.1,0.01,0.23,0.0,0.0,0.01,0.0,0.04,0.69,0.13,0.66,0.08,0.09,0.09
1,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.22,0.98,0.08,0.07,0.11
1,0.27,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.46,1.08,0.03,0.07,0.1
1,0.72,0.56,0.0,0.04,0.0,0.0,0.0,0.06,0.83,0.37,1.15,0.1,0.12,0.07
1,1.22,0.8,0.0,0.04,0.0,0.0,0.0,0.06,0.93,0.39,1.25,0.18,0.12,0.0
1,1.24,0.73,0.0,0.04,0.0,0.0,0.0,0.09,0.82,0.36,1.42,0.18,0.18,0.03
1,1.14,0.64,0.1,0.0,0.0,0.0,0.0,0.02,0.81,0.54,1.63,0.11,0.3,0.23
1,0.93,0.61,0.11,0.0,0.0,0.0,0.0,0.03,0.85,0.74,1.77,0.04,0.54,0.42
1,0.98,0.57,0.11,0.0,0.0,0.0,0.0,0.01,0.98,0.68,1.78,0.13,1.02,0.92
1,0.96,0.68,0.18,0.12,0.0,0.0,0.0,0.03,0.91,0.51,1.77,0.11,1.24,1.16
