 success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1,0.264025,0.258484,-0.929234,0.0651081,0.298604,-0.9521540000000001,0.197998,0.262193,-0.944485,0.00511156,0.329258,-0.944226
1,0.315973,0.22692800000000002,-0.9212299999999999,0.0967438,0.262443,-0.9600860000000001,0.24178899999999998,0.238618,-0.9405309999999999,0.0264025,0.304227,-0.952234
1,0.323815,0.212135,-0.922032,0.08467430000000001,0.249691,-0.964616,0.26321700000000003,0.21438200000000002,-0.940615,0.0280322,0.283506,-0.9585610000000001
1,0.331519,0.203073,-0.921334,0.0965928,0.222676,-0.970095,0.27378600000000003,0.20786300000000002,-0.93906,0.040006900000000005,0.25910900000000003,-0.9650190000000001
1,0.336331,0.19625599999999999,-0.921067,0.0867693,0.21890199999999999,-0.971881,0.282696,0.19404100000000002,-0.939378,0.0346435,0.24913200000000002,-0.96785
1,0.342304,0.191597,-0.919847,0.077822,0.200203,-0.976659,0.277271,0.202913,-0.9391200000000001,0.012064,0.248139,-0.968649
1,0.34384899999999996,0.190394,-0.9195200000000001,0.08512410000000001,0.19706300000000002,-0.9766879999999999,0.287428,0.188951,-0.9389799999999999,0.0278839,0.230896,-0.9725790000000001
1,0.339071,0.190952,-0.921178,0.0900951,0.25796399999999997,-0.961945,0.28336999999999996,0.192865,-0.9394170000000001,0.0428256,0.293027,-0.955145
1,0.33397,0.20075,-0.9209579999999999,0.0789787,0.27010100000000004,-0.9595870000000001,0.27705100000000005,0.21055500000000002,-0.9375020000000001,0.0310041,0.313761,-0.948996
1,0.33250100000000005,0.21013099999999998,-0.9193950000000001,0.0704554,0.26098699999999997,-0.9627680000000001,0.27215100000000003,0.22328,-0.935991,0.016155000000000003,0.309189,-0.9508629999999999
1,0.330148,0.211209,-0.9199959999999999,0.0570956,0.290016,-0.955317,0.268563,0.22483499999999998,-0.9366549999999999,0.00629983,0.339808,-0.940474
1,0.324231,0.224226,-0.919019,0.0466859,0.29527600000000004,-0.9542709999999999,0.25659499999999996,0.240661,-0.9360780000000001,-0.0113463,0.348029,-0.937415
1,0.31196599999999997,0.238098,-0.919775,0.0468569,0.297773,-0.9534860000000001,0.24897399999999997,0.247758,-0.936284,-0.00788486,0.342596,-0.93945
1,0.30794499999999997,0.243727,-0.9196559999999999,0.056642399999999996,0.311463,-0.948569,0.255238,0.247798,-0.934585,0.013496700000000002,0.348452,-0.9372299999999999
1,0.297003,0.24797800000000003,-0.922115,0.06052419999999999,0.302933,-0.9510879999999999,0.24488200000000002,0.24946999999999997,-0.936908,0.0160523,0.335455,-0.9419200000000001
1,0.317668,0.24011300000000002,-0.9172959999999999,0.0520359,0.320892,-0.945685,0.254893,0.24620999999999998,-0.935099,0.000657677,0.36131399999999997,-0.932444
1,0.313744,0.233537,-0.9203399999999999,0.053708000000000006,0.308091,-0.94984,0.24790399999999999,0.240542,-0.9384469999999999,-0.00173456,0.34883000000000003,-0.937184
1,0.315849,0.239576,-0.9180649999999999,0.060266,0.318475,-0.9460139999999999,0.26063400000000003,0.23515500000000003,-0.9363610000000001,0.0159804,0.34683,-0.937792
1,0.299427,0.23768899999999998,-0.9240389999999999,0.067633,0.311582,-0.947809,0.25001599999999996,0.2351,-0.9392659999999999,0.028770499999999997,0.339038,-0.940333
1,0.318902,0.217004,-0.9226110000000001,0.076413,0.314996,-0.9460120000000001,0.266652,0.20752600000000002,-0.941185,0.0376337,0.335983,-0.941116
1,0.31903400000000004,0.224786,-0.9207,0.0762894,0.314813,-0.946083,0.265517,0.21704299999999999,-0.939358,0.0348653,0.33734200000000003,-0.940736
1,0.317877,0.24605700000000003,-0.915647,0.0798744,0.306671,-0.948458,0.263651,0.24525100000000002,-0.9329200000000001,0.0333545,0.336307,-0.941161
1,0.316796,0.238103,-0.9181219999999999,0.0750849,0.315906,-0.945815,0.262446,0.233035,-0.936385,0.0311907,0.341462,-0.939378
1,0.318473,0.247574,-0.9150309999999999,0.06308580000000001,0.310894,-0.948349,0.264278,0.242414,-0.933484,0.0173498,0.33894,-0.9406479999999999
1,0.31979,0.231869,-0.9186790000000001,0.0658062,0.314609,-0.946938,0.26118800000000003,0.22579699999999997,-0.938507,0.0187487,0.341442,-0.939716
1,0.309319,0.22235500000000002,-0.9245969999999999,0.058483600000000004,0.310143,-0.948889,0.24934499999999998,0.217417,-0.943693,0.0111667,0.337752,-0.941169
1,0.3025,0.242785,-0.92171,0.0674711,0.307357,-0.949199,0.240688,0.242108,-0.9399219999999999,0.014772200000000001,0.33762800000000004,-0.9411639999999999
1,0.25149099999999996,0.251215,-0.934689,0.028165499999999996,0.29593600000000003,-0.954792,0.19889500000000002,0.249901,-0.947623,-0.017252200000000002,0.324434,-0.945751
1,0.266733,0.236583,-0.9342809999999999,0.0356166,0.269939,-0.962218,0.20930500000000002,0.22859000000000002,-0.9507559999999999,-0.0167606,0.293211,-0.955901
1,0.250291,0.22926799999999997,-0.9406329999999999,0.0204395,0.260238,-0.9653280000000001,0.195974,0.21592600000000003,-0.956541,-0.0289133,0.277674,-0.96024
1,0.256269,0.23691199999999998,-0.9371229999999999,0.03844330000000001,0.28026799999999996,-0.959152,0.194798,0.23356100000000002,-0.9526290000000001,-0.0161485,0.30645700000000003,-0.9517469999999999
1,0.248815,0.24674699999999997,-0.936593,0.031005900000000003,0.24715700000000002,-0.9684790000000001,0.20136700000000002,0.23546799999999998,-0.950792,-0.0162654,0.265839,-0.96388
1,0.251542,0.246507,-0.9359280000000001,0.030413799999999998,0.248223,-0.968225,0.203726,0.235263,-0.950341,-0.0170542,0.267325,-0.963455
1,0.27095199999999997,0.239749,-0.932258,0.0185801,0.267466,-0.9633879999999999,0.216155,0.23096999999999998,-0.9486459999999999,-0.0317744,0.293531,-0.955421
1,0.284139,0.226948,-0.931536,0.0315863,0.26756599999999997,-0.9630219999999999,0.233136,0.203728,-0.9508639999999999,-0.013497799999999997,0.277908,-0.960513
1,0.301051,0.227521,-0.926068,0.0666307,0.30380799999999997,-0.9504,0.24076599999999998,0.210681,-0.947441,0.0172058,0.31738099999999997,-0.948142
1,0.30190100000000003,0.229725,-0.9252469999999999,0.06992469999999999,0.295809,-0.952684,0.22996799999999998,0.22018000000000001,-0.9479639999999999,0.00639424,0.314764,-0.949148
1,0.31257399999999996,0.23539699999999997,-0.920264,0.07058880000000001,0.297479,-0.9521149999999999,0.24014000000000002,0.217707,-0.946011,0.00472052,0.306987,-0.951702
1,0.309163,0.228717,-0.9230959999999999,0.0611731,0.302613,-0.951148,0.222983,0.22101300000000001,-0.9494379999999999,-0.0175738,0.32038099999999997,-0.947126
1,0.29748600000000003,0.23323400000000002,-0.9257989999999999,0.0699977,0.295894,-0.9526530000000001,0.210646,0.231672,-0.949714,-0.0112367,0.316321,-0.948586
1,0.30223099999999997,0.22821999999999998,-0.9255120000000001,0.06909960000000001,0.286629,-0.9555459999999999,0.22414699999999999,0.22078499999999998,-0.949217,-0.00467118,0.300058,-0.953909
1,0.294651,0.23363,-0.9266059999999999,0.060333500000000005,0.290555,-0.9549540000000001,0.22814600000000002,0.235073,-0.944823,-0.00181977,0.312785,-0.9498219999999999
1,0.306551,0.248973,-0.918716,0.0563264,0.303052,-0.951308,0.254188,0.242404,-0.936284,0.00793129,0.31871900000000003,-0.947816
1,0.304438,0.28213,-0.909791,0.0504844,0.311137,-0.949023,0.27064499999999997,0.271102,-0.923718,0.0185285,0.324228,-0.9457969999999999
1,0.302451,0.286287,-0.9091549999999999,0.056288300000000006,0.314585,-0.947559,0.269175,0.276976,-0.9224040000000001,0.0248333,0.328953,-0.9440200000000001
1,0.302973,0.262229,-0.9162110000000001,0.0407869,0.333652,-0.9418129999999999,0.26923800000000003,0.256371,-0.9283239999999999,0.014427500000000001,0.353959,-0.93515
1,0.295599,0.256891,-0.9201239999999999,0.046382099999999996,0.314841,-0.948011,0.265303,0.243455,-0.9329219999999999,0.0224414,0.327895,-0.944448
1,0.308785,0.255797,-0.9160889999999999,0.0467578,0.32801199999999997,-0.943516,0.298877,0.23187199999999997,-0.925693,0.0457256,0.333276,-0.9417200000000001
1,0.303342,0.263947,-0.915596,0.034391399999999996,0.3197,-0.946894,0.313448,0.24156799999999998,-0.918365,0.052369000000000006,0.329096,-0.942843
1,0.30404699999999996,0.262226,-0.915856,0.0465679,0.31241599999999997,-0.9488030000000001,0.33691,0.240616,-0.910272,0.0874435,0.321943,-0.9427120000000001
1,0.307485,0.277871,-0.910077,0.041699400000000005,0.318249,-0.94709,0.367762,0.238775,-0.898742,0.109882,0.309872,-0.944407
1,0.274907,0.29586999999999997,-0.9148149999999999,0.0437624,0.30973,-0.949817,0.345352,0.27215700000000004,-0.898144,0.11887400000000001,0.311755,-0.9426969999999999
1,0.283515,0.299428,-0.9110229999999999,0.0333215,0.315246,-0.948425,0.358221,0.284881,-0.8891120000000001,0.11305499999999999,0.32603000000000004,-0.938575
1,0.277632,0.297538,-0.91345,0.0228711,0.302209,-0.952967,0.347054,0.30294899999999997,-0.887567,0.0958859,0.330737,-0.938839
1,0.26424699999999995,0.308785,-0.913688,0.00944927,0.296008,-0.955139,0.340406,0.33565100000000003,-0.8783290000000001,0.08846180000000001,0.341464,-0.9357219999999999
1,0.284657,0.30456300000000003,-0.908962,0.00142688,0.280645,-0.9598110000000001,0.362279,0.341183,-0.8673799999999999,0.0828551,0.33207600000000004,-0.939607
1,0.27117199999999997,0.312981,-0.910224,-0.0291665,0.280458,-0.9594229999999999,0.366129,0.360346,-0.8579629999999999,0.0718733,0.336787,-0.9388340000000001
1,0.267156,0.331097,-0.9049870000000001,-0.029629900000000004,0.365904,-0.9301809999999999,0.404909,0.524405,-0.749031,0.11561300000000001,0.571605,-0.812343
1,0.250241,0.347474,-0.903682,-0.020872799999999997,0.375002,-0.926789,0.382515,0.553185,-0.740046,0.118006,0.588114,-0.800122
1,0.27233,0.34928899999999996,-0.896568,-0.06035369999999999,0.380233,-0.922919,0.419811,0.547266,-0.724057,0.0969427,0.583322,-0.806435
1,0.288876,0.348445,-0.891704,-0.062076,0.380471,-0.9227069999999999,0.43806300000000004,0.5421,-0.717097,0.0982857,0.5821930000000001,-0.807088
1,0.26606199999999997,0.35723699999999997,-0.895317,-0.06146469999999999,0.362124,-0.9301010000000001,0.417975,0.539116,-0.7311979999999999,0.102626,0.555863,-0.824915
1,0.285654,0.369967,-0.8840399999999999,-0.06438619999999999,0.351423,-0.934,0.434101,0.532126,-0.7269100000000001,0.0991053,0.530995,-0.8415590000000001
1,0.24466999999999997,0.365823,-0.897948,-0.08330080000000001,0.30603400000000003,-0.948369,0.403855,0.490659,-0.772111,0.0938086,0.43841499999999994,-0.893864
1,0.234125,0.374888,-0.89702,-0.07836599999999999,0.321112,-0.943793,0.38609499999999997,0.501689,-0.7741060000000001,0.088619,0.457321,-0.884875
1,0.24564899999999998,0.367172,-0.8971290000000001,-0.0678912,0.325876,-0.9429719999999999,0.387307,0.49809799999999993,-0.775817,0.08592689999999999,0.470263,-0.878333
1,0.252081,0.36825,-0.8949010000000001,-0.04850619999999999,0.353746,-0.934083,0.375285,0.48826,-0.7878850000000001,0.0836,0.483205,-0.8715069999999999
1,0.216781,0.353641,-0.9099139999999999,-0.0639626,0.32881,-0.942227,0.35330900000000004,0.472908,-0.807175,0.0809212,0.45833999999999997,-0.885085
1,0.257974,0.34710799999999997,-0.901646,-0.0422087,0.321806,-0.9458639999999999,0.380445,0.44855900000000004,-0.808738,0.0885631,0.437758,-0.8947200000000001
1,0.260554,0.337434,-0.9045719999999999,-0.026963,0.331329,-0.9431299999999999,0.366861,0.418811,-0.8306690000000001,0.0853206,0.42657799999999996,-0.900417
1,0.273798,0.32627,-0.9047559999999999,-0.00977166,0.337978,-0.941103,0.368989,0.391802,-0.842816,0.0906829,0.419242,-0.903334
1,0.273752,0.334185,-0.901876,0.0173095,0.340339,-0.9401440000000001,0.35354,0.39973000000000003,-0.8457100000000001,0.10109800000000001,0.423599,-0.900191
1,0.274081,0.33205500000000004,-0.9025629999999999,0.0141439,0.333022,-0.9428129999999999,0.346806,0.384803,-0.855367,0.0902705,0.404835,-0.9099229999999999
1,0.280327,0.335135,-0.899501,0.00828839,0.343574,-0.939089,0.351094,0.385676,-0.8532209999999999,0.0827763,0.414813,-0.906134
1,0.297634,0.33145,-0.8952959999999999,0.024621599999999997,0.34416599999999997,-0.938586,0.37358600000000003,0.36993899999999996,-0.850634,0.105154,0.402978,-0.909149
1,0.276192,0.348191,-0.895813,0.00859601,0.346069,-0.9381700000000001,0.364035,0.383423,-0.8488020000000001,0.10089,0.398906,-0.911425
1,0.229093,0.35935900000000004,-0.9046420000000001,0.02383,0.328538,-0.94419,0.340014,0.396532,-0.8527319999999999,0.13939400000000002,0.37638,-0.915919
1,0.268311,0.34679499999999996,-0.8987450000000001,0.015617700000000002,0.309152,-0.9508840000000001,0.394984,0.394932,-0.829468,0.15160099999999999,0.36564,-0.918327
1,0.256662,0.344045,-0.903193,-0.00422347,0.331726,-0.943366,0.383592,0.393929,-0.8352709999999999,0.131854,0.381972,-0.9147200000000001
1,0.249954,0.36574,-0.896525,-0.0194003,0.320619,-0.94701,0.385947,0.433559,-0.814292,0.131636,0.38354,-0.9140950000000001
1,0.20953200000000002,0.35074299999999997,-0.9127299999999999,-0.00240355,0.329169,-0.944268,0.355213,0.43552700000000005,-0.8271280000000001,0.15346700000000002,0.41133500000000006,-0.8984719999999999
1,0.18848499999999999,0.36285,-0.912586,-0.000532103,0.32476900000000003,-0.945793,0.335102,0.459733,-0.822406,0.157672,0.41909300000000005,-0.8941479999999999
1,0.17568599999999998,0.38083,-0.907801,-0.0161912,0.327759,-0.944623,0.32842,0.485684,-0.8100930000000001,0.15149300000000002,0.428967,-0.890526
1,0.18144200000000002,0.382802,-0.9058370000000001,-0.026036,0.333402,-0.942425,0.339884,0.493845,-0.800372,0.149045,0.438691,-0.886192
1,0.161064,0.394664,-0.9045989999999999,-0.020633099999999998,0.349175,-0.9368299999999999,0.32687,0.521939,-0.787868,0.161677,0.47128400000000004,-0.867036
1,0.160483,0.38867199999999996,-0.907292,-0.037727699999999996,0.336161,-0.941049,0.34071999999999997,0.522124,-0.781855,0.161655,0.46494399999999997,-0.8704569999999999
1,0.165773,0.357727,-0.9189950000000001,-0.044638300000000006,0.34175900000000003,-0.9387270000000001,0.360119,0.49502399999999996,-0.790737,0.16312000000000001,0.473124,-0.865763
1,0.176761,0.363948,-0.914493,-0.038130300000000006,0.337082,-0.9407030000000001,0.36295700000000003,0.501448,-0.785374,0.16228900000000002,0.47292,-0.866031
1,0.193895,0.348855,-0.9169,-0.0199358,0.329921,-0.9437979999999999,0.370123,0.47856499999999996,-0.796231,0.167454,0.46311,-0.870338
1,0.204085,0.351918,-0.9135110000000001,-0.0100068,0.340997,-0.940011,0.36795500000000003,0.45466999999999996,-0.8111010000000001,0.162092,0.45331400000000005,-0.876489
1,0.22560999999999998,0.35385,-0.907684,-0.0207145,0.33122199999999996,-0.943325,0.369056,0.44178100000000003,-0.817696,0.129565,0.439043,-0.889075
